,hs300,zz500,P,flag_hs,flag_zz,rd_strategy,change,net_zz,net_hs,rd_zz,rd_hs,net_strategy
0,3641.54,5417.02,0.39713917964951406,0,0,0.0,0,1.0,1.0,0.0,0.0,1.0
1,3641.06,5479.86,0.40880470514151845,0,0,0.0,0,1.0116004740613842,0.9998681876349017,0.011600474061384203,-0.00013181236509829386,1.0
2,3643.79,5488.24,0.40958327248784876,0,0,0.0,0,1.0131474500740258,1.0006178704613982,0.001529236148368751,0.0007497816569899118,1.0
3,3559.26,5444.04,0.4249687742123598,0,0,0.0,0,1.0049879823223837,0.9774051637494028,-0.008053583662522068,-0.023198373122490512,1.0
4,3546.72,5409.06,0.4220520927248632,0,0,0.0,0,0.9985305573913331,0.9739615657112101,-0.006425375272775313,-0.0035232042615600534,1.0
5,3513.58,5332.22,0.4171322010711158,0,0,0.0,0,0.9843456365307861,0.9648610203375495,-0.01420579546168843,-0.00934384445346681,1.0
6,3514.04,5405.09,0.4305747294619948,0,0,0.0,0,0.9977976821204276,0.9649873405207687,0.01366597777286005,0.00013092059950259305,1.0
7,3502.42,5379.74,0.42918588772816335,0,0,0.0,0,0.9931179873805152,0.9617963828490145,-0.004690023662880849,-0.003306735267669114,1.0
8,3604.12,5449.04,0.41336181084131063,0,0,0.0,0,1.0059109990363702,0.9897241277042131,0.012881663426113521,0.029037065800218143,1.0
9,3635.15,5520.12,0.41774922357450706,0,0,0.0,0,1.0190326046424045,0.9982452478896293,0.013044499581577718,0.008609591245574588,1.0
10,3355.16,5281.9,0.45378642217166565,0,0,0.0,0,0.9750563963212243,0.9213574476732374,-0.04315485895234161,-0.07702295641170243,1.0
11,3396.22,5472.51,0.477074329284207,0,0,0.0,0,1.0102436394918237,0.9326328970710197,0.036087392794259765,0.012237866450482304,1.0
12,3548.89,5611.69,0.45821704340280434,0,0,0.0,0,1.035936732742356,0.9745574674450922,0.02543257116021702,0.04495291824440106,1.0
13,3567.61,5690.16,0.4668424634399937,0,0,0.0,0,1.0504225570516628,0.9796981496839253,0.013983309840707614,0.005274888768037389,1.0
14,3571.73,5633.29,0.4556435686722313,0,0,0.0,0,1.0399241649467785,0.9808295391510189,-0.009994446553348246,0.0011548347493139932,1.0
15,3607.99,5758.98,0.46760954511545094,0,0,0.0,0,1.063126959102975,0.9907868648978182,0.022312005950341662,0.01015194317599577,1.0
16,3574.93,5773.82,0.4793883109908226,0,0,0.0,0,1.0658664727100875,0.981708288251674,0.002576845205227274,-0.009162996571498216,1.0
17,3525.32,5739.92,0.4874740606663117,0,0,0.0,0,1.059608419389258,0.9680849311005787,-0.005871329553051474,-0.013877194798219694,1.0
18,3481.8,5701.2,0.4931272775562583,0,0,0.0,0,1.0524605779561453,0.9561339433316678,-0.006745738616566133,-0.012344978611870672,1.0
19,3434.39,5632.73,0.49475490072629746,0,0,0.0,0,1.039820787074812,0.9431147261872728,-0.012009752332842294,-0.013616520190706027,1.0
20,3353.96,5609.39,0.5143002419482752,0,0,0.0,0,1.0355121450539224,0.9210279167604919,-0.004143639052466397,-0.02341900599524216,1.0
21,3437.45,5707.48,0.5070476778221256,0,1,0.017486749896156173,0,1.0536198869489126,0.9439550300147743,0.017486749896156173,0.024892962348984415,1.0174867498961562
22,3401.77,5683.52,0.5132748746984603,0,1,-0.004197999817782794,0,1.0491967908554887,0.9341569775424686,-0.004197999817782794,-0.010379787342361335,1.0132153407054958
23,3366.95,5654.22,0.5183948789664168,0,1,-0.005155255897753563,0,1.0437879129115268,0.924595088890964,-0.005155255897753563,-0.010235847808640841,1.0079919563446293
